summoner,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Aurelion Sol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cho'Gath,Corki,Darius,Diana,Dr. Mundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,Jarvan IV,Jax,Jayce,Jhin,Jinx,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,Lee Sin,Leona,Lillia,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,Master Yi,Miss Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Nunu & Willump,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Senna,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Sona,Soraka,Swain,Sylas,Syndra,Tahm Kench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted Fate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Vel'Koz,Vi,Viktor,Vladimir,Volibear,Warwick,Wukong,Xayah,Xerath,Xin Zhao,Yasuo,Yone,Yorick,Yuumi,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
axxxall,1081,7965,277,0,8929,3180,2678,5944,9158,0,0,1413,52164,50310,1614,9156,0,0,13114,0,102203,350,2636,26208,65629,2937,122,47445,15725,0,95568,945,1113,19724,784,251,12578,15360,27884,769,2796,151,1723,0,56373,2360,48190,77693,17217,574,2720,12085,241,14886,13731,55173,0,1319,0,0,155,27706,9691,6349,10065,1898,11677,1061,77749,4811,11291,763,65960,36993,5493,20258,5671,25659,122,12920,9196,8242,21925,0,11660,117,1225,3532,41953,0,105,3533,5185,11728,637,73699,20326,5052,41420,0,134,1813,217138,147,16364,1612,4894,5420,0,4809,5333,40617,1882,105,11092,414,44570,18274,61972,31971,47238,0,9349,879,86957,4913,70161,5035,13258,93906,7010,21410,326,7944,1209,73325,226,30279,15354,17387,28982,0,0,0,10636,76459,9149,1270,12185,131
Wead Boy,88,1283,3127,0,121,825,3706,0,648,93,1661,875,4286,1133,0,46473,123,97,0,0,8455,215,0,5737,2782,108,919,9147,3376,552,101874,0,0,3219,6867,777,241,0,0,554,3248,0,878,216,7450,816,752,40025,28831,21146,788,0,0,797,1076,7145,0,0,0,782,1813,142,162,0,0,126,1020,0,10931,89,140,0,12885,358,1752,1975,0,3992,0,0,4048,0,3520,2250,0,0,1480,784,9907,0,59,127,107,0,0,8674,212,253,3986,91,0,3260,0,635,0,96,0,3994,1705,0,281,156,7479,112,0,359,959,0,28945,5310,13781,758,557,0,1329,0,0,334,17001,13984,0,305,0,638,0,3946,0,165,0,0,1445,0,0,0,645,1127,261,0,72,132
ZAZA713,1373,136,18383,0,1603,0,2297,187,12201,0,260,0,1064,5636,0,0,0,1917,1573,2812,983,10594,0,130,3416,89,3298,6138,328,108,998,0,0,3605,273,131,294,0,172,0,6352,0,0,1044,3010,0,2132,0,13742,981,0,1412,135,4068,233,3704,6246,0,0,0,0,0,36731,0,0,0,6436,0,116,20361,0,733,9442,0,125,143,0,1640,98,1087,5930,1353,2895,0,189,1531,1748,0,1098,171,0,0,0,2256,1018,149,993,0,2615,0,782,0,909,3586,13107,0,0,0,109,0,126,0,1798,147,0,0,0,0,9260,184,4318,0,9697,0,0,0,0,1689,345,0,0,0,0,115,1196,19870,882,1148,459,1813,99921,0,204,107,914,3161,728,0,0,0
VasilicaKilowatt,0,2745,1802,4790,5150,2908,20571,0,7852,1623,1951,4686,9736,22703,0,5384,0,167,2074,3104,0,570,836,2534,1235,1845,3317,3492,13446,0,0,1519,1316,22293,137,966,8306,135,7632,880,3069,0,11301,0,762,1482,61375,1727,137,553,2475,4425,3431,12706,3338,0,1129,1237,0,274,420,111,154,15012,0,0,75,13849,16489,3676,35782,5985,7180,19073,2551,264654,5292,17052,56740,0,11878,909,5110,2370,1092,0,1570,0,102,0,1123,0,1874,707,2337,1642,150,938,559,0,0,0,49868,662,218,2806,2730,2308,0,20561,19108,3495,0,2283,1813,3136,189,132,67556,10312,615,0,118,12387,4389,3199,1930,6735,2614,8847,14134,608,1891,4879,137,2011,2232,161,5666,862,1276,0,0,915,928,822,6762,16577,106,2068
ramusasss,0,0,149,0,0,5489,5215,0,0,305,0,0,137,12773,0,0,0,0,0,0,547,0,5259,0,0,0,16825,887,1216,0,0,2663,0,8779,0,0,871,0,0,0,144,0,0,142,0,0,0,0,0,0,0,22331,3332,0,0,2800,0,10142,0,24149,0,0,3260,0,2332,0,0,0,0,12635,0,0,57411,47986,1348,0,613,1582,0,0,0,0,277,16848,0,83,0,0,0,0,0,0,0,0,0,1612,0,0,0,0,0,8086,153,0,15043,0,9564,3065,0,0,0,0,0,0,0,0,0,0,113827,0,0,0,588,0,111,0,51302,575,981,182,2226,0,0,0,254,19798,0,0,0,0,9983,153,461,2988,0,3454,0,1172,0,0
mortor6,15161,3454,13347,0,147,718,1060,0,6154,0,243,3297,11654,1513,1456,2140,93,917,17528,0,83,125,6204,9454,2032,196,1622,2900,1392,88,855,1774,2383,32490,2744,1386,2231,4493,15539,131,0,1214,577,844,11972,2003,7284,3755,0,246,999,129,2168,937,0,6981,2647,2917,711,873,6616,0,3741,1015,342,498,1128,1213,1951,6034,66,4033,14703,3404,1583,4578,1495,4561,1104,0,2155,114,3500,3392,0,6894,8246,2311,891,0,284,115,2403,0,810,1043,1607,3078,2770,0,111,5302,4449,0,697,1296,5227,3731,1437,1089,1043,601,179,0,272,0,1802,684,16535,629,0,107,8642,4942,3203,1745,13042,1528,102,9946,1686,0,152,0,2316,8118,943,540,2272,3896,3520,0,104,0,2133,5818,1449,0,1692,699
ALectroona,91779,0,0,0,0,0,0,0,155,0,145,0,0,0,0,0,0,0,0,0,86740,0,0,1947,0,0,0,0,0,154,0,0,0,772,0,0,0,0,0,118,0,0,0,0,0,545,0,0,0,0,0,611,100,0,0,0,0,66,0,0,0,0,3516,234,0,0,138,0,103214,0,0,0,102,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,10841,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,3733,0,0,0,0,0,0,0,0,142,0,146,0,0,0,0,164,1039,0,0,1224,0,0,0,0,0,0,0,0,0,0,0
Xavinu87,0,0,0,209,0,0,2805,0,24157,0,0,0,15496,0,0,0,0,0,0,0,1443,0,131,0,0,0,0,142,3172,0,2734,3621,0,26683,0,0,6423,0,0,0,0,0,0,9180,114647,0,9601,35090,0,0,0,0,2040,114,0,20222,0,477,0,0,0,3687,11070,17389,0,0,0,171,10047,0,0,0,102850,1082,0,0,0,0,0,0,0,0,0,10711,0,12375,32782,0,0,0,0,20966,3345,0,0,0,0,0,2720,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18239,1936,4132,0,111,20036,0,0,0,0,0,0,206,0,0,0,140,43844,134,0,0,0,0,0,125,826,0,812,0,0,0
Dekusama,11214,4185,6722,0,172,0,153,0,873,91,0,0,0,0,0,152,0,0,0,0,5290,0,0,1143,113,825,0,0,10808,0,0,0,0,1080,7092,0,0,122,6172,0,0,0,0,672,0,0,0,0,0,0,0,129,0,0,364,117534,0,163,0,0,0,84,0,0,0,0,1437,0,428,0,0,0,3920,917,0,928,0,637,0,1111,0,0,0,74,0,0,112,0,9082,0,0,25370,0,0,0,7121,9135,0,620,0,0,0,0,10139,108,8015,0,0,0,14083,2173,0,1195,0,0,0,0,0,757,0,81,0,403,10410,0,0,0,14231,0,93,0,89,0,0,103,3125,0,2635,0,132,0,0,0,171,0,0,1217,0,0,0
b3b3t0,0,229,1436,0,0,0,150,0,37695,0,0,0,16012,194,271,3962,0,0,1823,235,2764,0,0,1395,0,0,0,0,0,1305,0,0,6045,0,0,0,8148,0,5779,0,1091,0,0,0,17162,0,0,95758,0,153,0,147,0,6044,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25558,71492,917,2779,0,0,16232,0,3537,0,0,117,0,0,218,0,0,0,2213,0,2226,0,0,0,1208,0,1205,0,0,0,0,0,6846,147,0,330,0,835,1344,0,0,0,0,0,0,0,25644,214,10845,145,33665,2503,1525,5597,0,56076,0,178,0,190,0,0,0,63591,2552,0,0,79413,240,0,0,0,0,0,461,0,0,138
Fonlon,1917,1279,3124,163,1387,2951,126,316,1833,0,0,136,430,452,257,4284,0,0,1328,79,1819,2985,0,46,1164,0,2743,786,1457,0,146,2858,635,690,617,0,0,0,91,260,751,0,0,247,1939,0,2489,1611,0,0,382,174,0,419,1127,20575,969,0,0,204,93,0,1762,1289,0,0,1452,0,3239,817,76,0,6133,1229,309,1114,0,1485,1365,107,0,266,445,1082,0,0,381,102,10039,54,59,0,321,1667,186,184,0,0,1721,0,2700,4821,153,433,156,1480,694,62,0,0,0,4119,541,0,1121,272,53,0,2332,1190,1803,0,766,1868,3006,0,1636,0,112,1670,585,0,473,1239,0,1969,741,104,5868,107,9013,0,0,776,103,8867,687,0,592,0
JK97393,970,553,7942,0,0,0,913,2776,0,0,201,0,0,0,0,8518,0,0,0,0,96,2136,0,3207,1308,0,0,0,0,9581,290,0,0,0,200,0,875,6119,0,0,100,0,0,0,12350,0,17126,0,175,0,0,0,0,8302,1112,2742,0,26134,264,0,0,4412,141576,0,0,0,232,0,0,0,0,0,39121,0,0,0,0,824,0,0,2353,155,0,3077,0,0,2431,0,4664,0,0,0,1065,117,1345,51289,203,0,0,0,0,19395,17658,145,6573,0,0,2504,0,0,0,0,0,899,0,0,22852,0,8832,149,0,0,11675,0,0,142,0,4414,166,0,0,0,0,0,161,5108,23503,102,0,44813,17257,0,0,0,0,24052,0,0,0,0
teol0l,0,0,0,0,0,0,0,0,148,0,0,0,0,966,627,0,0,0,0,0,1118,0,3175,0,0,0,0,0,0,0,228,592,0,12840,0,0,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,22183,0,0,0,0,103219,0,0,0,0,0,53374,0,0,0,0,0,0,0,0,0,0,0,0,1801,0,0,0,0,8077,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,165,1092,0,0,121,200,0,0,0,0,0,0,0,0,217,70231,0,0,63,1281,0,0,0,0,0,0,0,0,0
Miguelix21,958,154,0,0,4741,154,5288,200,3903,0,0,0,7706,135,0,92,238,1649,2420,0,7312,9150,2777,784,10997,0,0,4030,3751,17975,1821,2129,0,42141,0,0,3940,0,1800,276,6256,0,0,0,35943,0,990,154,0,106,0,845,1925,36387,6888,23567,0,171,0,724,0,0,2492,870,0,0,220,102,14379,19549,1878,4829,42404,20106,18925,1990,0,21051,0,860,0,818,2224,7992,0,1130,2155,1174,157,0,5279,0,0,724,2766,173,3102,0,3928,0,0,25220,0,3331,11868,2147,401,189,0,0,863,0,2477,0,0,0,7589,1171,4582,0,7104,263,84951,0,7899,0,3361,295,5872,1583,0,83,0,2793,1460,11783,8686,0,1876,11644,40698,0,0,20414,0,1066,0,0,0,0
fOdije,0,4303,0,0,727,0,163,0,1950,0,704,0,91,136,0,0,2342,775,0,443,0,0,0,630,162,0,701,15751,0,4834,147,0,0,0,0,0,6763,0,0,0,10694,0,258,835,1260,0,0,3239,2767,0,2991,0,0,1707,108,1439,0,0,7843,0,0,3009,32604,730,0,0,926,0,0,10919,0,2020,739,769,694,1171,121,0,172,0,102,0,0,101,720,0,2424,0,7487,0,970,0,0,583,148,13972,50007,0,701,777,0,0,16287,128,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,16217,0,0,3422,229,2640,747,0,0,3160,0,311,0,0,0,0,891,0,99,0,0,6586,0,0,129,0,1404,3897,0,2343,0
embird28,0,85,0,0,0,210,4457,0,176,0,0,0,1219,1470,0,233,0,0,0,0,1163,13950,126,0,136,0,0,0,0,407,676,160,0,9774,23748,0,53251,0,0,0,0,0,4802,0,3199,3027,10732,0,0,0,0,145,0,0,0,772,5291,0,0,0,0,0,0,0,0,0,149,978,5516,0,0,586,5257,22154,0,0,0,0,0,0,347,652,12519,0,7029,0,3388,99,896,0,1093,716,4245,0,0,520,0,0,0,0,0,0,219,0,0,104,12901,3344,0,0,6489,7115,0,0,99,150,0,0,3089,0,4021,0,1802,1457,880,272,0,0,0,8552,0,16777,0,0,114,0,435,96,0,83,5470,0,0,0,0,0,0,0,0,104
xThasx,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,71,0,0,0,0,0,138603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,251,2469,0,0,0,0,0,0,0,0,6696,0,0,0,0,0,0,0,76,0,142,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,79,0,0,0,0,0,324642,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,154986,0,0,0,0,0,0,0,0,0,0,0,0,0
veigar200,31220,2955,16321,10023,14518,34444,15002,0,13439,1592,30442,12995,40755,23422,1901,22582,3514,1798,33826,4801,91453,10896,13554,4897,19434,6139,10064,36375,41259,12396,42183,8292,35093,7975,13363,34073,19199,28594,23849,1398,20725,8713,1235,3991,109561,3826,514,4337,337,6056,0,6509,12643,18385,12341,14502,10840,74367,5790,1492,17937,7085,73906,13569,178,21111,13742,2527,16951,50632,16084,12204,169869,24972,34768,14858,1214,71426,8349,746,4934,6858,9855,96912,959,2475,18733,3661,11197,922,1456,0,6493,1427,31239,67841,4752,1851,28933,2291,142,3030,49365,27183,13996,10238,20862,2144,14045,0,166,41738,505,18610,5182,156,13165,253,36980,113868,31294,20005,35480,5937,109454,34940,4972,22009,11710,145476,6105,21915,31295,8614,17514,63914,72640,2779,15673,25790,60527,0,17464,0,16316,315148,5061,1249,0,5709
catahk21,5824,87,147,0,146,0,95,0,255,0,1192,0,3104,32053,98,0,0,0,3774,0,80970,615,0,19507,0,0,0,0,904,0,0,0,8073,33553,27934,0,944,0,874,0,2750,0,0,0,127,0,1478,5440,0,0,0,209,0,0,20491,5502,142,150,0,214,0,0,868,0,0,0,686,0,0,897,0,0,1407,246,39154,0,0,2774,882,0,687,0,0,5217,0,150,33336,0,14060,0,884,0,0,0,271,940,0,0,0,0,0,37425,694,0,87,98,0,0,179,0,0,91,7120,0,697,0,10871,0,0,0,0,0,153504,3704,621,141,0,0,0,92,0,10656,4233,1006,72231,59359,0,0,1546,0,242,0,659,0,0,0,0,0,0,0
lamiker,0,76009,0,0,140,0,2471,0,0,0,0,0,0,0,0,0,0,1170,172,0,6678,17900,0,0,0,0,0,2328,0,825,0,0,0,20535,0,0,0,0,0,0,0,0,0,305,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,1914,0,0,0,969,7060,161,1275,0,0,123,0,0,0,120,0,0,0,167,0,0,0,0,973,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,610,0,91,4257,0,0,0,0,0,0,0,0,0,0,0,54427,0,106,0,0,0,0,0,9633,0,0,0,0,0,0,86,0,0,456,0,0,0,0,0,0,0,708,0
noxtano,161,3845,22550,2336,0,327,1783,0,11832,1096,8868,0,22218,0,162,16555,0,1019,917,7815,276,0,2805,197,389,0,0,10947,0,3794,0,0,10558,26073,0,0,562,2666,921,0,12412,0,0,0,18041,155,194,3662,0,952,511,0,0,146,1425,0,0,0,0,133,0,51654,9634,0,0,1958,14398,1136,2063,10793,0,10059,745,40221,24201,2955,6157,0,786,0,333,0,12317,9515,0,0,3477,4745,0,0,12116,0,24452,0,84700,457,286,15578,3608,0,0,8357,2453,0,206,167,0,10911,0,0,2293,0,0,31170,1674,0,0,1138,27666,4317,109989,0,11943,1578,6800,277,5863,4404,0,14143,130,19758,3066,226,0,1295,62455,0,0,39151,4455,0,134,0,2523,366,1206,0,2353,2273
WHittyYT,129,167,14497,0,2433,0,666,0,17489,0,0,0,0,1347,0,1602,0,992,1770,131,2018,28601,0,2071,2978,0,3828,11870,852,0,669,2304,0,118,0,1654,134,926,0,0,181,0,0,0,21696,0,12405,97,223,6067,0,2658,5525,3959,214,13553,355,73822,9066,0,0,1432,8582,0,905,0,0,0,6194,308,131,0,33766,15645,3261,1267,2629,32527,212,0,24063,9758,0,52476,0,0,1961,2532,11150,0,0,0,0,313,9796,16857,4279,544,200,0,6927,33870,0,114,11566,0,0,2659,0,0,98,0,10831,0,0,0,1509,0,0,10118,3415,0,27050,0,0,0,1541,0,1383,1880,0,0,0,0,3338,830,2809,137,0,0,28867,821,0,0,68766,1628,0,0,1681,2077
Folivo,0,408,0,0,0,0,0,0,19720,0,0,0,160,0,0,22173,0,0,0,0,158,0,0,0,0,0,0,0,519,7913,0,2636,0,17345,0,0,0,0,0,3071,649,0,311,0,0,0,0,8632,578,0,0,0,0,658,0,0,0,0,0,0,228,0,0,28108,0,0,0,0,192080,0,0,0,10836,1841,4256,0,38259,15138,0,9402,0,0,223,0,0,946,889,0,34115,164,0,0,0,0,0,0,11008,0,0,0,14940,27967,0,12432,0,0,125,0,0,0,0,0,0,0,25846,0,0,0,341,174,9591,0,0,0,296,0,0,0,5576,21435,3065,52630,0,0,0,16333,4010,4709,0,0,642,0,0,0,8853,0,0,0,2321,0
HwaylMiMat,25671,1045,0,0,0,0,2213,0,2075,619,113,0,4396,5324,59940,0,30579,0,0,0,5160,21673,1463,106,147250,0,22773,8844,0,12807,8740,0,102,1635,0,0,119,0,0,16502,114,0,0,1448,34567,0,126869,755,27489,19059,0,90,0,2778,0,128,0,0,65034,0,986,0,0,0,0,0,1461,907,200,3723,0,0,2515,13849,1281,4448,0,874,0,0,622,12328,0,4548,0,0,714,909,20833,0,19160,0,0,373,83864,12034,1189,0,593,0,0,0,10391,0,0,127,0,1609,0,0,1263,2226,13497,5251,0,0,600,0,100,937,7894,0,581,532,262,28735,269,0,790,0,898,39559,0,16352,2708,31987,0,8210,733,119,316,0,1401,0,645,102,502,0,0,948
onuRuno,108,0,0,0,0,0,0,0,0,871,0,0,0,191,0,8557,0,0,0,0,0,0,0,0,0,0,0,810,732,0,0,0,0,14856,0,0,0,0,0,0,0,0,2206,0,149,0,0,0,0,0,10817,0,0,1146,0,0,3052,194,0,0,0,0,0,1537,0,0,1453,0,22215,0,0,0,0,1167,106,0,0,0,0,0,0,0,0,9281,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,120,0,0,0,0,0,0,0,0,173,0,0,0,0,127,0,0,0,0,0,10897,0,0,0,0,0,0,1858,0,0,0,0,256,0,0,0,0,9494,7382,0,325,3933,0,0,0,0,78,0,4770,1048,0,0
Elefantike,0,0,0,0,1946,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,7686,0,0,166,0,0,0,0,11028,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11667,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11414,0,7081,0,0,1369,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,15013,0,0,0,17457,0,0,0
Lynpink,0,0,86,0,0,0,106,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,8614,0,0,0,0,0,0,22134,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,105,341,0,0,0,0,0,0,0,13404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517
Borealiss666,0,5378,0,0,0,0,500,0,9838,0,3243,0,1138,303,0,0,0,108,110,147,1662,0,1131,730,0,0,1161,0,0,0,1924,94,0,11541,1265,0,136,0,6412,0,0,0,0,132,784,0,2351,0,1204,0,96,138,0,123,122,0,0,0,0,0,0,0,188,140,0,91,0,0,20436,0,0,0,17185,1617,7100,7162,0,353,0,741,0,1920,86,0,0,0,0,1108,0,0,238,0,0,5125,117,155,0,0,106,0,0,209,3359,0,0,0,1897,0,0,2251,178,877,201,0,979,0,0,0,21573,865,0,0,69097,0,113,0,112,0,0,292,208,0,0,1547,0,1884,0,2584,0,0,1826,0,195,13299,0,172,262,0,255,1084
Amazoneus,0,0,0,92,148,145,3141,0,6326,2929,0,0,0,129,864,8361,0,224,1323,0,0,622,0,538,0,0,5647,1385,183,138,19301,0,0,707,0,0,0,0,111216,1218,642,0,22781,0,0,451,311,610,12061,133,9476,753,0,91,1715,0,94,0,0,0,0,113,341,0,0,0,762,1460,93465,93,0,1558,6047,18249,101,357185,5199,0,0,0,1732,1158,0,0,0,0,0,618,143,0,614,0,0,0,0,0,0,0,88,94,3705,737,283,0,0,0,0,0,0,74634,3336,1753,0,274,0,0,1122,0,142943,772,0,0,0,72,5014,0,0,789,17568,8480,1132,0,0,1692,0,0,811,0,1259,0,100,0,0,20877,0,0,5344,1466,4402,315
infinitychamp,1411,1669,10296,2253,840,0,1411,0,21968,480,1022,0,2415,14964,687,244,116,1382,3082,0,25206,1368,2922,1443,25584,729,1631,1392,983,1833,14408,16501,947,13979,0,10072,944,0,2622,4886,3758,211,125,1057,36758,0,0,1864,6941,0,1936,1375,0,15563,2869,16824,114,0,3339,1076,128,1069,4577,0,5684,97,1064,136,6840,4723,0,142,62788,4817,2462,4901,120,1030,988,115,130,0,1926,30418,554,1699,11299,1453,6030,0,0,0,1012,2675,0,14984,8106,1534,1153,193,0,544,1573,0,0,0,11955,6368,565,0,1765,871,6105,0,150,0,9013,0,10934,6436,1884,97,54089,6858,5030,5494,35169,2398,122,2097,306,181,889,708,4806,12760,0,23168,0,34011,29083,0,0,0,0,1081,141,1525,0,0
YOUTEAMAFK,189,1517,9452,0,16280,0,0,4847,60305,0,0,0,2765,1685,0,0,0,0,0,0,0,14988,1719,3546,11663,0,6975,0,1263,810,0,0,0,379,0,136,0,8656,3512,101,6984,0,0,0,9905,0,0,95,0,2604,0,126,151,0,1186,0,3541,8419,0,0,0,143,0,0,0,0,0,0,159,18776,0,7427,7805,1386,92,112,0,1199,158,0,0,0,3516,16254,1427,0,0,0,98,0,973,99,0,0,8365,0,0,0,7846,0,3520,0,3729,0,0,0,0,0,0,0,2849,0,214,0,0,0,0,0,4062,1519,219,37738,0,1057,1945,3945,11480,0,3291,6725,0,0,0,0,0,15376,166,0,0,3425,0,0,1215,0,0,92,0,112,182,0
Trevor Slattery,0,139,981,3371,0,0,2128,1028,3592,0,0,12349,85664,0,47751,0,0,0,0,148,2307,0,666,834,545,150,0,295,0,159,126,3096,4049,1157,0,938,0,137,293,0,0,0,2567,0,3332,0,700,6769,764,15543,0,0,175,843,5919,146,1742,366,831,0,0,0,810,16587,223,1431,2040,2427,1330,1640,3034,3497,51486,1231,148,5275,1863,0,2556,0,871,0,1698,734,0,1323,2829,1117,7881,0,0,6852,0,0,674,946,118,0,168,0,19163,0,897,0,676,0,1407,983,0,83106,1027,0,132,0,11547,216,0,25888,98,45615,12940,801,2129,1085,2325,9923,872,1449,106,3535,0,142,0,195,0,39231,2295,622,854,134,287,0,163,1896,0,411,0,1470,100,537
Yianez,0,0,0,0,0,0,1065,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91615,0,0,0,9271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,27536,0,0,0,0,66000,0,0,0,0,0,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,0,0,0,126,0,0,0,0,0,0,0,0,77579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8199,0,0,0,0,0,0,0
Kyrkedar,0,0,106,0,0,0,0,51039,0,0,0,0,0,0,0,0,0,0,0,0,0,3384,0,9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,66861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0
Shawface,0,0,0,0,0,0,5716,180,7881,0,0,0,0,0,0,83455,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27813,0,3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,4511,0,0,0,124,53301,0,160,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50420,0,0,0,0,0,853,0,0,0,0,0,0,2070,0,0,0,0,0,0,16557,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0
JacTheShogun,438,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,44631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1195,0,0,0,0,0,0,0,0,0,0,7611,1472,0,0,0,0,0,0,0,53866,0,974,0,0,0,0,164783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,7826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHOST 1,2034,2024,273,0,665,91,2834,0,15472,140,934,750,1038,8482,3286,5526,271,4713,3813,3242,10319,344,3622,15318,911,123,1112,3625,947,656,2149,647,802,249615,801,112,3363,125,3457,3910,829,0,333,2470,18784,1709,3593,11867,259,1340,798,1276,1153,1025,4630,9939,0,830,631,1557,605,669,4197,495,0,238,433,0,1477,625,0,828,43338,15350,6459,2020,130,3620,813,337,1585,0,1700,5644,92,607,4022,6167,1863,1116,2356,373,92,219,0,8729,4577,1043,1249,1308,2386,528,165,654,4774,187,1535,16698,1460,0,500,1329,4652,95,585,0,1135,2257,22315,2016,934,240,3964,226,4576,4503,1887,4501,2606,2464,1498,1103,2321,856,2272,11353,772,149,0,8282,5256,0,1106,0,0,998,0,0,286,123
